TIME,I131,I132,I133,I134,I135,KR83M,KR85M,KR85,KR87,KR88,XE131M,XE133M,XE133,XE135M,XE135,XE138,CO58,CO60,RB86,SR89,SR90,Y90,Y91,ZR95,NB95,MO99,TC99M,RU103,RU106,SB127,TE127,TE127M,TE129,TE129M,TE132,CS134,CS136,CS137,BA140,LA140,CE141,CE144,PR143,ND147,NP239,PU238,PU239,PU240,PU241,AM241,CM242,CM244
60.0,0.0003150994307361543,0.0003736171347554773,0.0005046774749644101,7.768067007418722e-05,0.00028409206424839795,7.619774260092527e-05,0.00331001915037632,0.0028145057149231434,7.798473961884156e-05,0.043026648461818695,0.00011949375766562298,0.002816024236381054,0.04306860268115997,7.784498302498832e-05,0.0001203238862217404,0.00010931234282907099,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09
120.0,0.0006275936611928046,0.000744147109799087,0.00100518052931875,0.00015471836377400905,0.0005658349255099893,0.00015176442684605718,0.006592689082026482,0.005605756305158138,0.00015532383986283094,0.08569782972335815,0.00023799903283361346,0.005608780775219202,0.08578139543533325,0.00015504546172451228,0.00023965243599377573,0.0002177198330173269,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09,1.0076358636368354e-09
180.0,0.0009400887065567076,0.0011146763572469354,0.0015056862030178308,0.00023175605747383088,0.000847580493427813,0.00022733134392183274,0.009875391609966755,0.00839698500931263,0.0002326624671695754,0.1283687949180603,0.0003565048100426793,0.008401515893638134,0.12849396467208862,0.00023224548203870654,0.00035898148780688643,0.00032612730865366757,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09,1.0114379334069667e-09
240.0,0.0012525838101282716,0.0014852017629891634,0.0020061966497451067,0.00030879376572556794,0.0011293267598375678,0.0003028983483090997,0.013158058747649193,0.011188213713467121,0.0003100010217167437,0.17103976011276245,0.0004750099906232208,0.011194250546395779,0.171206533908844,0.00030944542959332466,0.000478309957543388,0.0004345355846453458,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09,1.0152398921547956e-09
300.0,0.0016049874247983098,0.0018816340016201138,0.0025658542290329933,0.0003889140789397061,0.0014393137535080314,0.0003801392740570009,0.016448041424155235,0.014008156023919582,0.0003920130548067391,0.213724285364151,0.0006013204692862928,0.014050187543034554,0.2148854285478592,0.00038814492290839553,0.0006242956733331084,0.0005450191092677414,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09,1.1023472135107681e-09
360.0,0.004266601521521807,0.003777365433052182,0.006548337172716856,0.0006474077817983925,0.0033835871145129204,0.0005542815197259188,0.020164191722869873,0.0184865090996027,0.0007444791845045984,0.2571946382522583,0.0011793491430580616,0.020560389384627342,0.3144867718219757,0.0005536223179660738,0.0023129689507186413,0.0007755430415272713,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09,6.010352660013041e-09
420.0,0.006874469108879566,0.0056381989270448685,0.01045115478336811,0.0009017495904117823,0.005289820954203606,0.0007261684513650835,0.023870449513196945,0.022926263511180878,0.0010906505631282926,0.30064669251441956,0.0017468637088313699,0.02698553539812565,0.41278645396232605,0.0007170799071900547,0.003965734504163265,0.0010032730642706156,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08,1.080615152915243e-08
480.0,0.009381033480167389,0.007433260325342417,0.01420381385833025,0.0011482664849609137,0.007124362047761679,0.0008938045939430594,0.027558041736483574,0.027293266728520393,0.0014249575324356556,0.34406426548957825,0.0022945618256926537,0.03325037285685539,0.5086329579353333,0.0008767307735979557,0.005550825037062168,0.0012257336638867855,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08,1.5390464014330973e-08
540.0,0.011786408722400665,0.009162621572613716,0.01780647784471512,0.0013869669055566192,0.00888728629797697,0.0010571947786957026,0.031226959079504013,0.03158760070800781,0.0017474137712270021,0.38744744658470154,0.0028224659617990255,0.0393550843000412,0.6020288467407227,0.0010325794573873281,0.0070683155208826065,0.0014429338043555617,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08,1.9763522374205422e-08
600.0,0.012370619922876358,0.009709552861750126,0.018709715455770493,0.0014849929139018059,0.00936131551861763,0.0011441659880802035,0.03455977886915207,0.03457403928041458,0.001856577699072659,0.4302094578742981,0.002994121052324772,0.04257786646485329,0.6513199806213379,0.0011199930449947715,0.00736915972083807,0.0015654637245461345,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08,2.0334562478296903e-08
660.0,0.012683123350143433,0.010080073960125446,0.0192102137953043,0.0015620309859514236,0.00964304804801941,0.0012197355972602963,0.03784245252609253,0.037365347146987915,0.001933916239067912,0.4728786051273346,0.0031126257963478565,0.0453706793487072,0.69403076171875,0.0011971930507570505,0.007488487754017115,0.0016738695558160543,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08,2.033836565829006e-08
720.0,0.012995626777410507,0.010450594127178192,0.019710710272192955,0.0016390691744163632,0.009924781508743763,0.0012953052064403892,0.04112512618303299,0.04015665501356125,0.002011254895478487,0.5155478119850159,0.003231130773201585,0.04816349223256111,0.7367415428161621,0.0012743929401040077,0.007607815787196159,0.0017822752706706524,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08,2.0342167061926375e-08
780.0,0.013308131136000156,0.010821114294230938,0.02021120861172676,0.0017161073628813028,0.010206514969468117,0.001370874815620482,0.04440780356526375,0.04294796288013458,0.0020885933190584183,0.5582169890403748,0.0033496355172246695,0.05095630884170532,0.7794523239135742,0.0013515929458662868,0.007727143820375204,0.0018906809855252504,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08,2.034597024191953e-08
840.0,0.013620634563267231,0.011191652156412601,0.020711705088615417,0.0017931455513462424,0.01048824843019247,0.0014464444248005748,0.04769047722220421,0.04573926702141762,0.002165931975468993,0.6008861660957336,0.003468140261247754,0.053749121725559235,0.8221631050109863,0.001428792835213244,0.007846471853554249,0.0019990867003798485,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08,2.0349771645555847e-08
900.0,0.013933139853179455,0.011562200263142586,0.021212203428149223,0.001870183739811182,0.01076998095959425,0.0015220141503959894,0.05097315087914467,0.04853057488799095,0.0022432703990489244,0.6435553431510925,0.0035866450052708387,0.05654193460941315,0.8648738861083984,0.001505992840975523,0.007965799421072006,0.002107498236000538,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08,2.0353573049192164e-08
960.0,0.014245645143091679,0.011932749301195145,0.02171269990503788,0.0019472208805382252,0.011051714420318604,0.0015975837595760822,0.05425582826137543,0.05132181569933891,0.0023206090554594994,0.6862244606018066,0.0037051497492939234,0.05933468043804169,0.9075846672058105,0.0015831927303224802,0.008085127919912338,0.0022159109357744455,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08,2.035737622918532e-08
1020.0,0.014558129012584686,0.012303297407925129,0.022213198244571686,0.0020242519676685333,0.011333447881042957,0.001673153368756175,0.05753850191831589,0.05411301180720329,0.0023979474790394306,0.7288936972618103,0.003823654493317008,0.062127381563186646,0.9502955079078674,0.0016603927360847592,0.008204455487430096,0.002324323635548353,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08,2.0361177632821637e-08
1080.0,0.014870605431497097,0.012673845514655113,0.022713694721460342,0.002101283287629485,0.011615185998380184,0.001748722163029015,0.06082117557525635,0.05690411478281021,0.0024752861354500055,0.7715628743171692,0.003942159470170736,0.06491999328136444,0.9930062890052795,0.0017375926254317164,0.008323783986270428,0.002432736335322261,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08,2.0364979036457953e-08
1140.0,0.015183075331151485,0.013044393621385098,0.023214193060994148,0.002178314607590437,0.011896947398781776,0.001824288279749453,0.06410384923219681,0.05969508737325668,0.002552624559029937,0.8142320513725281,0.004060664214193821,0.06771247088909149,1.0357171297073364,0.0018147925147786736,0.008443111553788185,0.002541149267926812,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08,2.036878221645111e-08
