TIME,I131,I132,I133,I134,I135,KR83M,KR85M,KR85,KR87,KR88,XE131M,XE133M,XE133,XE135M,XE135,XE138,CO58,CO60,RB86,SR89,SR90,Y90,Y91,ZR95,NB95,MO99,TC99M,RU103,RU106,SB127,TE127,TE127M,TE129,TE129M,TE132,CS134,CS136,CS137,BA140,LA140,CE141,CE144,PR143,ND147,NP239,PU238,PU239,PU240,PU241,AM241,CM242,CM244
60.0,0.0003150994307361543,0.0003736171347554773,0.0005046774749644101,7.768067007418722e-05,0.00028409206424839795,7.619774260092527e-05,0.00331001915037632,0.0028145057149231434,7.798473961884156e-05,0.043026648461818695,0.00011949375766562298,0.002816024236381054,0.04306860268115997,7.784498302498832e-05,0.0001203238862217404,0.00010931234282907099,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09,1.0038337938667041e-09
120.0,0.0007583876140415668,0.0009033746900968254,0.0012155883014202118,0.00018826988525688648,0.0006852554506622255,0.0003701494715642184,0.016087686643004417,0.013676508329808712,0.00037845628685317934,0.2091328203678131,0.000579819199629128,0.013679533265531063,0.20921637117862701,0.00037817793781869113,0.000581472588237375,0.000531054800376296,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09,1.0081105950021652e-09
180.0,0.0012172431452199817,0.0014572811778634787,0.0019522535149008036,0.0003056589630432427,0.001101948320865631,0.0007382043404504657,0.032087963074445724,0.027276745066046715,0.000754722801502794,0.41714170575141907,0.0011561173014342785,0.027281349524855614,0.4172435998916626,0.0007546097040176392,0.0011586094042286277,0.001059659873135388,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09,1.0125474902977771e-09
240.0,0.0014795113820582628,0.0017709677340462804,0.002372550079599023,0.0003721384273376316,0.0013389213709160686,0.0007920482312329113,0.034427057951688766,0.029264723882079124,0.0008099687402136624,0.44755733013153076,0.0012406030436977744,0.02927093394100666,0.447672039270401,0.0008100909763015807,0.0012439419515430927,0.0011375693138688803,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09,1.0163022645670594e-09
300.0,0.001743581728078425,0.0020903879776597023,0.002796218963339925,0.0004409905814100057,0.0015784292481839657,0.0008475288050249219,0.036838121712207794,0.031312789767980576,0.0008669852977618575,0.4789198040962219,0.0013276322279125452,0.03132070228457451,0.4790194630622864,0.0008676993893459439,0.0013318420387804508,0.0012184670194983482,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09,1.0200605915500205e-09
360.0,0.002007814822718501,0.0024109757505357265,0.003220268525183201,0.0005104016745463014,0.0018183313077315688,0.0009033976821228862,0.039266373962163925,0.03337496891617775,0.000924442894756794,0.5105106234550476,0.0014152583898976445,0.033384621143341064,0.5105826258659363,0.0009259054204449058,0.001420350163243711,0.001300201052799821,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09,1.0238196956890988e-09
420.0,0.002272222889587283,0.002732805907726288,0.0036447409074753523,0.0005804024985991418,0.0020586547907441854,0.0009595660376362503,0.04170805215835571,0.03544799983501434,0.000982253928668797,0.5422813892364502,0.0015033447416499257,0.03545944765210152,0.5423121452331543,0.0009846293833106756,0.0015093295369297266,0.0013826623326167464,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.0275795769842944e-09,1.0275795769842944e-09,1.027579465961992e-09,1.027579465961992e-09,1.0275795769842944e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.0275795769842944e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.0275795769842944e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09,1.027579465961992e-09
480.0,0.0025368265341967344,0.0030559245496988297,0.004069672431796789,0.0006510061793960631,0.0022994244936853647,0.0010159857338294387,0.04416108876466751,0.0375300869345665,0.0010403712512925267,0.574205219745636,0.001591815147548914,0.03754337504506111,0.574180543422699,0.0010438293684273958,0.001598705304786563,0.0014657889259979129,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313399023686998e-09,1.0313399023686998e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313399023686998e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313399023686998e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313399023686998e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09,1.0313397913463973e-09
540.0,0.00280163181014359,0.003380314912647009,0.004495071247220039,0.0007221972919069231,0.002540638903155923,0.001072619459591806,0.04662388190627098,0.03961984068155289,0.001098758541047573,0.6062612533569336,0.0016806107014417648,0.039635028690099716,0.6061664819717407,0.0011034703347831964,0.0016884191427379847,0.001549533917568624,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.035100671842315e-09,1.035100671842315e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.035100671842315e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.035100671842315e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.035100671842315e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09,1.0351005608200126e-09
600.0,0.0030666447710245848,0.0037059474270790815,0.004920940846204758,0.0007939549395814538,0.002782283816486597,0.0011294391006231308,0.049095213413238525,0.041716236621141434,0.0011573877418413758,0.6384328007698059,0.0017696877475827932,0.04173337295651436,0.6382529139518738,0.0011635235277935863,0.0017784270457923412,0.001633858890272677,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388618854051401e-09,1.0388618854051401e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388618854051401e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388618854051401e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388618854051401e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09,1.0388617743828377e-09
